bankCode,bankName,dest
599317,UMMALKHAIR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599318,IRON HORSE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599320,WALTHAM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599321,XENON BDC LTD,C:/python_work/bvn_user_actitities/destination/
599322,ZETA GLOBAL BDC LTD.,C:/python_work/bvn_user_actitities/destination/
599323,FIRSTFUNDS BDC,C:/python_work/bvn_user_actitities/destination/
599324,CALCULUX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599325,WAPS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599326,JOY LAND BDC LTD,C:/python_work/bvn_user_actitities/destination/
599327,LINK FINE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599328,AL-HERI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599329,CHURCHHILL BDC  LTD,C:/python_work/bvn_user_actitities/destination/
599330,YANBACO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599331,KHALIFA AND HANAN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599332,MAISHUNI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599333,FAMLIL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599334,EXCLUSIVE COMBINATION BDC LTD,C:/python_work/bvn_user_actitities/destination/
599335,GANI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599336,HALBA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599337,HASSAM BDC  LTD,C:/python_work/bvn_user_actitities/destination/
599338,Metropolitan BDC LTD,C:/python_work/bvn_user_actitities/destination/
599339,FLIPTEX BDC LTD.,C:/python_work/bvn_user_actitities/destination/
599340,GRADUAL PROCESS BDC LTD.,C:/python_work/bvn_user_actitities/destination/
599341,KOMOWAY BDC LTD.,C:/python_work/bvn_user_actitities/destination/
599342,PRUDENCE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599343,RIVERGOLD BDC LTD,C:/python_work/bvn_user_actitities/destination/
599344,QUILL PONTE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599345,MOSHEE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599346,ROYAL CHANNELS LINK BDC  LTD,C:/python_work/bvn_user_actitities/destination/
599347,BLUE SLEEVER BDC LTD,C:/python_work/bvn_user_actitities/destination/
599348,FUMSKY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599349,EQUIDEB BDC LTD,C:/python_work/bvn_user_actitities/destination/
599350,DANIK BDC LTD,C:/python_work/bvn_user_actitities/destination/
599351,BLUEBIRD BDC LTD.,C:/python_work/bvn_user_actitities/destination/
599352,PREATY G LINES BDC LTD.,C:/python_work/bvn_user_actitities/destination/
599353,KABAWA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599354,OZY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599355,MUZY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599356,TRINDIM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599357,MAILABO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599358,Sugarland BDC LTD,C:/python_work/bvn_user_actitities/destination/
599359,GEORGIA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599360,LIFE SPRING BDC LTD,C:/python_work/bvn_user_actitities/destination/
599361,LAGOON BDC LTD,C:/python_work/bvn_user_actitities/destination/
599362,RILLY ROYAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599363,BIRTH RIGHT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599364,EKO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599365,AL’AMIN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599366,STAJEN INVESTMENT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599367,JENNIFEX  BDC LTD,C:/python_work/bvn_user_actitities/destination/
599368,ALLENCO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599369,DBI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599370,BITYA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599371,MAXIMA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599372,ZBS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599373,DIRAX BDC LIMITED,C:/python_work/bvn_user_actitities/destination/
599374,INTRODUCTION BDC LTD,C:/python_work/bvn_user_actitities/destination/
599375,APEX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599376,SOL-SOLLY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599377,OKWE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599378,SADOM CLEAN EXCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599379,HABIBULLAH BDC LTD,C:/python_work/bvn_user_actitities/destination/
599380,TRAVELLERS CHOICE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599381,BIN YUSIF BIN HASSAN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599382,UMUEZEALA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599383,GEET WELL BDC  LTD,C:/python_work/bvn_user_actitities/destination/
599384,ST RITA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599385,PRINCE BETHEL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599386,EVERLEAD BDC LTD,C:/python_work/bvn_user_actitities/destination/
599387,SOJENI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599388,CDL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599389,AGGREGATE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599390,Manilla Investments & Securities BDC LTD,C:/python_work/bvn_user_actitities/destination/
599391,PEEP AND PICK BDC LTD,C:/python_work/bvn_user_actitities/destination/
599392,ECOMADEX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599393,PROCON GLOBAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599394,GFEX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599395,TRUST BUREAU DE CHANGE LIMITED,C:/python_work/bvn_user_actitities/destination/
599396,MARVE AND PRINCE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599397,ZARA MOHAMMED BDC LTD,C:/python_work/bvn_user_actitities/destination/
599398,IBEX LIMITED BDC LTD,C:/python_work/bvn_user_actitities/destination/
599399,COMTAI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599400,KING GEORGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599401,NIIV BDC,C:/python_work/bvn_user_actitities/destination/
599402,ZUMUNCI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599403,SALASA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599404,ONE DE BDC,C:/python_work/bvn_user_actitities/destination/
599405,Onyic BDC Ltd.,C:/python_work/bvn_user_actitities/destination/
599406,Grimson Forex BDC Ltd.,C:/python_work/bvn_user_actitities/destination/
599407,6JS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599408,RICKY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599409,JABIDAN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599410,Cash Express BDC Ltd,C:/python_work/bvn_user_actitities/destination/
599411,ALHAJI MUKAILA ABUBAKAR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599412,BMW BDC TD,C:/python_work/bvn_user_actitities/destination/
599413,KARAMA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599414,FUNTUA CITY BDC,C:/python_work/bvn_user_actitities/destination/
599415,R-SQUARE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599416,SAFEX EXCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599417,MAT-ARNI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599418,WESTLINK BDC LTD,C:/python_work/bvn_user_actitities/destination/
599419,WISEJEB BDC LTD,C:/python_work/bvn_user_actitities/destination/
599420,HUDA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599422,OBIWEST BDC LTD,C:/python_work/bvn_user_actitities/destination/
599423,POLYCHRIS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599424,PREMIER MONEY TRUST BDC LTD,C:/python_work/bvn_user_actitities/destination/
599425,EFFORT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599426,JIDDA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599427,MANTOL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599428,BANCTRUST BDC LTD,C:/python_work/bvn_user_actitities/destination/
599429,KRUMATA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599430,Cafo BDC Ltd,C:/python_work/bvn_user_actitities/destination/
599431,CIT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599633,GODDYSON BDC LTD,C:/python_work/bvn_user_actitities/destination/
599634,MAMU MU-AH BDC LTD,C:/python_work/bvn_user_actitities/destination/
599635,DOUBLE EH BDC LTD,C:/python_work/bvn_user_actitities/destination/
599636,EMECO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599637,DAYSMAN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599638,JEGAWA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599639,SURE MEASURE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599640,BELL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599641,THINKING BDC LTD,C:/python_work/bvn_user_actitities/destination/
599642,ARISING BDC LTD,C:/python_work/bvn_user_actitities/destination/
599643,EMINENT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599644,SKYHIGH BDC LTD,C:/python_work/bvn_user_actitities/destination/
599645,D.LAB BDC LTD,C:/python_work/bvn_user_actitities/destination/
599646,DAWAKIN KALGWAI BDC,C:/python_work/bvn_user_actitities/destination/
599647,HIKIMA BDC,C:/python_work/bvn_user_actitities/destination/
599648,FRUITION BDC LTD,C:/python_work/bvn_user_actitities/destination/
599649,BASIRA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599650,MAZAUNI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599651,SAMIRAT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599652,JAWWAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599653,LUCKY WAY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599654,CHYMES BDC LTD,C:/python_work/bvn_user_actitities/destination/
599655,FELMAK BDC LTD,C:/python_work/bvn_user_actitities/destination/
599656,IBW BDC LTD,C:/python_work/bvn_user_actitities/destination/
599657,AJINABAK BDC  LTD,C:/python_work/bvn_user_actitities/destination/
599658,JATAU BDC LTD,C:/python_work/bvn_user_actitities/destination/
599659,VICLIN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599660,RUPSE BDC  LTD,C:/python_work/bvn_user_actitities/destination/
599661,MOBILE FOREX EXCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599662,UTOPIAN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599663,EMBRIX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599664,BANC TRUST BDC LTD,C:/python_work/bvn_user_actitities/destination/
599665,ZELDA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599666,GLOBAL TRADE MARK  BDC LTD,C:/python_work/bvn_user_actitities/destination/
599667,MAISHUNI ULTIMATE TRUST BDC LTD,C:/python_work/bvn_user_actitities/destination/
599668,FLASH BDC LTD,C:/python_work/bvn_user_actitities/destination/
599669,NUMARJA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599670,BULLION BDC LTD,C:/python_work/bvn_user_actitities/destination/
599671,JUMBO CLEAN EXCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599672,STEADFAST TRUST INV COMPANY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599673,HAND TO HAND BDC LTD,C:/python_work/bvn_user_actitities/destination/
599674,KOJEM CONSORTIUM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599675,DREAM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599676,DAYIM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599677,YADIN B-YADIN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599678,NEW LIFE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599679,8 TWENTY FOUR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599680,MOWA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599681,STAKE HOLDERS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599682,PARIBAS VENTURES BDC LTD,C:/python_work/bvn_user_actitities/destination/
599683,MALOBEE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599684,DESCENT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599685,PRIME TIME BDC LTD,C:/python_work/bvn_user_actitities/destination/
599686,SUNNYSIDE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599687,STRETCHOUT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599688,JOMOS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599689,NATURAL BEAMS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599690,FORWARD MARKETING COMMUNICATION BDC LTD,C:/python_work/bvn_user_actitities/destination/
599691,VIGAB BDC LTD,C:/python_work/bvn_user_actitities/destination/
599692,VESTOR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599693,FHIO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599694,WOOD BRIDGE TRADING BDC LTD,C:/python_work/bvn_user_actitities/destination/
599695,KINGS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599696,DIMEB BDC LTD,C:/python_work/bvn_user_actitities/destination/
599697,KALANSAWI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599698,ABUBAKAR IBRAHIM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599699,HAYIHIM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599700,GABIL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599701,MARKETONE GLOBAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599702,MOMPHA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599703,SHUAIB AND SADIYA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599704,COMPLETE DATA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599705,MCR GLOBAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599706,SUZANNA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599707,DENAM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599708,AHM RAF BDC LTD,C:/python_work/bvn_user_actitities/destination/
599709,SIMPLE CASERA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599710,TYRON BDC LTD,C:/python_work/bvn_user_actitities/destination/
599711,TATA FOREX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599712,NETWORK BDC LTD,C:/python_work/bvn_user_actitities/destination/
599713,TEENKEN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599714,MIDTOWN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599715,DAKRY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599716,COMPASS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599717,FUTURE EXPRESS VIEW POINT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599718,MACSTEPHENSON INVESTMENT AND EXCANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599719,ANDOLIN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599720,GAI GLOBAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599721,HILL STONE FOREX EXCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599723,EMDASH BDC LTD,C:/python_work/bvn_user_actitities/destination/
599724,H &H BDC LTD,C:/python_work/bvn_user_actitities/destination/
599726,CAML BDC LTD,C:/python_work/bvn_user_actitities/destination/
599727,USTAZ BDC LTD,C:/python_work/bvn_user_actitities/destination/
599728,HIGH TARGET ZONE BDC,C:/python_work/bvn_user_actitities/destination/
599729,BUSINESS ALLY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599730,ALHAQQ BDC LTD,C:/python_work/bvn_user_actitities/destination/
599731,SLAMAD BDC LTD,C:/python_work/bvn_user_actitities/destination/
599732,GFV BDC LTD,C:/python_work/bvn_user_actitities/destination/
599733,1-ONE-C BDC LTD,C:/python_work/bvn_user_actitities/destination/
599734,LEEP BDC LTD,C:/python_work/bvn_user_actitities/destination/
599735,VICGEORGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599736,CHEZSYLVER BDC LTD,C:/python_work/bvn_user_actitities/destination/
599737,MAIGIDANA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599738,GOODGATE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599739,ASA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599740,DIVINE MANNA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599741,DIVULGATE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599742,CORNER FUNDS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599743,OMZ BDC LTD,C:/python_work/bvn_user_actitities/destination/
599744,ACML BDC TD,C:/python_work/bvn_user_actitities/destination/
599745,ARRIX INVESTMENT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599746,YUMAR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599747,ZODIAC BDC LTD,C:/python_work/bvn_user_actitities/destination/
599748,REINEX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599749,TD SOFT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599751,WIA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599752,BORDILLON BDC LTD,C:/python_work/bvn_user_actitities/destination/
599753,PREMIER BDC LTD,C:/python_work/bvn_user_actitities/destination/
599754,UPS-MONEY EXPRESS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599755,FIDELLA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599756,NEW TOWN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599757,RODNEYS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599758,PILILI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599759,DOUBLE QUEST MUTI LATERAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599760,IN TO IN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599761,SADAMS FOREX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599762,AGNUS DEI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599763,HERBARLTOR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599764,DANKUNNE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599765,MARVEL KONREV BDC,C:/python_work/bvn_user_actitities/destination/
599766,BERYL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599767,UPSTREAM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599768,CHI-BERT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599769,LARREATH BDC LTD,C:/python_work/bvn_user_actitities/destination/
599771,KUGURU BDC LTD,C:/python_work/bvn_user_actitities/destination/
599772,M&B VENTURES BDC LTD,C:/python_work/bvn_user_actitities/destination/
599773,KENNOD GLOBAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599774,DOWN TOWN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599775,LITEUP BDC LTD,C:/python_work/bvn_user_actitities/destination/
599776,KANKAROFI SARKI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599777,OME BDC LTD,C:/python_work/bvn_user_actitities/destination/
599778,BEAU REVAGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599779,STATUS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599780,MOBILITY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599781,ABC. AKUDI BUS CO . BDC LTD,C:/python_work/bvn_user_actitities/destination/
599782,REACH TOP BDC LTD,C:/python_work/bvn_user_actitities/destination/
599783,KOFANA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599785,MAIL BAYAJIDE VENTURES BDC LTD,C:/python_work/bvn_user_actitities/destination/
599786,ALPHA CONCEPT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599787,LUCID BDC LTD,C:/python_work/bvn_user_actitities/destination/
599790,ZULU BDC LTD,C:/python_work/bvn_user_actitities/destination/
599791,JZONE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599792,HINETWORTH BDC LTD,C:/python_work/bvn_user_actitities/destination/
599793,KAYEWD BDC LTD,C:/python_work/bvn_user_actitities/destination/
599794,ZABONE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599795,FUCHEDU BDC LTD,C:/python_work/bvn_user_actitities/destination/
599796,AJARI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599797,RAINPOWER BDC LTD,C:/python_work/bvn_user_actitities/destination/
599798,OSAMA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599799,FARI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599800,JEGEEN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599801,CREATIVE CHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599802,E-LLOYDS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599803,ABACHUX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599804,NGALAMA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599806,MULTI-STREAMS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599808,LURIDE FINANCE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599809,PATIZ BDC LTD,C:/python_work/bvn_user_actitities/destination/
599810,AL-MABAROORA BDC,C:/python_work/bvn_user_actitities/destination/
599811,GEZAWA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599812,TIME POINT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599813,INFLUENTIAL GLOBAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599814,REVENUE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599815,EMCEL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599816,SPECTRUM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599817,EVERFIRST BDC LTD,C:/python_work/bvn_user_actitities/destination/
599818,LIFT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599819,GRANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599820,SKYWARD BDC LTD,C:/python_work/bvn_user_actitities/destination/
599821,DIEU PUISSANT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599822,HARGO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599823,OAK & EBONY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599824,SWANLAKE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599825,RAHAMA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599826,BESTWAY HOTELS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599827,KURNA   BDC LTD,C:/python_work/bvn_user_actitities/destination/
599828,COMCRISS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599829,METAL BASE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599830,FEMOUS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599831,UMAOBA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599832,LEGEND BDC LTD,C:/python_work/bvn_user_actitities/destination/
599833,HEREISUS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599834,GHAML BDC LTD,C:/python_work/bvn_user_actitities/destination/
599835,ACTIVE TRADE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599836,LANE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599837,STEADFAST TRUST AND INVESTMENT COY. BDC LTD,C:/python_work/bvn_user_actitities/destination/
599838,SAPHIRE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599839,FINSPECT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599841,VISION BDC LTD,C:/python_work/bvn_user_actitities/destination/
599842,BROMLESS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599843,SAMIMAYJUS BC LTD,C:/python_work/bvn_user_actitities/destination/
599844,OLIVE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599845,MAMAS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599846,ZION BDC LTD,C:/python_work/bvn_user_actitities/destination/
599847,REZEMNLANCE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599848,SAUDAT  BDC LTD,C:/python_work/bvn_user_actitities/destination/
599849,SIL-THEO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599850,PA- BELL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599851,GRANOBLE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599852,REALITY SHOW BDC LTD,C:/python_work/bvn_user_actitities/destination/
599853,SILVERSWAN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599854,GOLD & SILVER BDC LTD,C:/python_work/bvn_user_actitities/destination/
599855,POWERTRAC BDC LTD,C:/python_work/bvn_user_actitities/destination/
599856,SHABELL GLOBAL BDC LIMITED,C:/python_work/bvn_user_actitities/destination/
599857,EXACT CHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599858,FIRST COMERS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599859,VINEYARD  BDC LTD,C:/python_work/bvn_user_actitities/destination/
599860,ARI-KEN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599861,WHOLE FIGURES BDC LTD,C:/python_work/bvn_user_actitities/destination/
599862,PATMARK BDC LTD,C:/python_work/bvn_user_actitities/destination/
599863,QUICKFUNDS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599864,EMERALD AGENCIES  BDC LTD,C:/python_work/bvn_user_actitities/destination/
599865,SECUNDA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599866,DAMEX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599867,TOP RANK BDC LTD,C:/python_work/bvn_user_actitities/destination/
599868,STARMARK BDC LTD,C:/python_work/bvn_user_actitities/destination/
599869,ZILLION BDC LTD,C:/python_work/bvn_user_actitities/destination/
599870,WEALTHSTREAMS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599871,FIRST ANCHOR  BDC LTD,C:/python_work/bvn_user_actitities/destination/
599872,ARLINGTON  BDC LTD,C:/python_work/bvn_user_actitities/destination/
599873,WELLHOUSE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599874,ENCRESSER BDC LTD,C:/python_work/bvn_user_actitities/destination/
599875,SHINNING STAR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599876,RISING STAR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599877,MBH HYDRO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599878,S-CORP BDC LTD,C:/python_work/bvn_user_actitities/destination/
599879,EJIGIS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599880,KOMESTICAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599881,TRAVEL XCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599882,BEKOY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599883,GBY SURE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599884,SUNTHEL TRUST BDC LTD,C:/python_work/bvn_user_actitities/destination/
599885,COOL BLUE LIGHT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599886,NEWAY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599887,GAADI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599888,CHIDOMCY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599889,MARCELO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599890,ALZANG BDC LTD,C:/python_work/bvn_user_actitities/destination/
599891,YASMIN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599892,MAISINGA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599893,HARVEST INVESTMENT BDC LTDD,C:/python_work/bvn_user_actitities/destination/
599894,BIJE BDC LTD,C:/python_work/bvn_user_actitities/destination/
